"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","view_history","phase","stage","shape","subj_idx","TaskRelevance","CognitiveLoad","isMatch","Identity","display_label","nBack_shape","nBack_color","nBack_label","sequence","condition_type","correct_response","correct"
"","","","","","html-keyboard-response","130","203665","0.0-2.0-3.0-0.0-13.0","979","<div style=""font-size: 60px;"">生人</div>","j","","main","response","","100","TaskRelevant","2","false","自我","生人","../img/red_circle.png","","自我","../img/red_circle.png,../img/green_triangle.png,../img/red_circle.png,../img/red_circle.png","{""label_type"":""自我"",""is_match"":false,""count"":24,""colorPool"":[""red"",""red"",""green"",""red"",""green"",""green"",""green"",""red"",""red"",""red"",""green"",""red"",""green"",""green"",""red"",""green"",""red"",""green"",""green"",""red"",""green"",""red"",""green"",""red""]}","j","true"
"","","","","","html-keyboard-response","131","203979","0.0-2.0-3.0-0.0-14.0","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","132","204993","0.0-2.0-3.0-0.0-15.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","133","205494","0.0-2.0-3.0-0.0-16.0","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","134","206518","0.0-2.0-3.0-0.0-17.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","135","207522","0.0-2.0-3.0-0.0-18.0","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","136","208997","0.0-2.0-3.0-0.0-19.0","975","<div style=""font-size: 60px;"">自我</div>","j","","main","response","","100","TaskRelevant","2","false","生人","自我","../img/green_triangle.png","","生人","../img/red_circle.png,../img/green_triangle.png,../img/red_circle.png","{""label_type"":""生人"",""is_match"":false,""count"":24,""colorPool"":[""green"",""green"",""red"",""red"",""red"",""red"",""green"",""green"",""green"",""green"",""red"",""green"",""red"",""green"",""red"",""green"",""red"",""red"",""green"",""red"",""red"",""green"",""red"",""green""]}","j","true"
"","","","","","html-keyboard-response","137","209300","0.0-2.0-3.0-0.0-20.0","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","138","210143","0.0-2.0-3.0-0.0-21.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","139","210657","0.0-2.0-3.0-0.0-22.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","140","211685","0.0-2.0-3.0-0.0-23.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","141","212697","0.0-2.0-3.0-0.0-24.0","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","142","214272","0.0-2.0-3.0-0.0-25.0","1061","<div style=""font-size: 60px;"">自我</div>","f","","main","response","","100","TaskRelevant","2","true","自我","自我","../img/green_circle.png","","自我","../img/red_triangle.png,../img/green_circle.png,../img/red_circle.png","{""label_type"":""自我"",""is_match"":true,""count"":24,""colorPool"":[""green"",""red"",""green"",""green"",""green"",""red"",""red"",""green"",""green"",""red"",""red"",""red"",""green"",""green"",""red"",""red"",""red"",""green"",""red"",""green"",""green"",""red"",""green"",""red""]}","f","true"
"","","","","","html-keyboard-response","143","214580","0.0-2.0-3.0-0.0-26.0","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","144","214894","0.0-2.0-3.0-0.0-27.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","145","215406","0.0-2.0-3.0-0.0-28.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","146","216419","0.0-2.0-3.0-0.0-29.0","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","147","217429","0.0-2.0-3.0-0.0-30.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","148","218442","0.0-2.0-3.0-0.0-31.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","149","219467","0.0-2.0-3.0-0.0-32.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","150","220742","0.0-2.0-3.0-0.0-33.0","774","<div style=""font-size: 60px;"">自我</div>","j","","main","response","","100","TaskRelevant","2","false","生人","自我","../img/green_triangle.png","","生人","../img/red_triangle.png,../img/red_circle.png,../img/red_triangle.png,../img/green_triangle.png,../img/red_triangle.png","{""label_type"":""生人"",""is_match"":false,""count"":24,""colorPool"":[""green"",""green"",""red"",""red"",""red"",""red"",""green"",""green"",""green"",""green"",""red"",""green"",""red"",""green"",""red"",""green"",""red"",""red"",""green"",""red"",""red"",""green"",""red"",""green""]}","j","true"
"","","","","","html-keyboard-response","151","221054","0.0-2.0-3.0-0.0-34.0","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","152","222018","0.0-2.0-3.0-0.0-35.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","153","222533","0.0-2.0-3.0-0.0-36.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","154","223560","0.0-2.0-3.0-0.0-37.0","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","155","224586","0.0-2.0-3.0-0.0-38.0","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","156","226322","0.0-2.0-3.0-0.0-39.0","1234","<div style=""font-size: 60px;"">自我</div>","f","","main","response","","100","TaskRelevant","2","true","自我","自我","../img/red_circle.png","","自我","../img/green_triangle.png,../img/red_circle.png,../img/red_circle.png","{""label_type"":""自我"",""is_match"":true,""count"":24,""colorPool"":[""green"",""red"",""green"",""green"",""green"",""red"",""red"",""green"",""green"",""red"",""red"",""red"",""green"",""green"",""red"",""red"",""red"",""green"",""red"",""green"",""green"",""red"",""green"",""red""]}","f","true"
"","","","","","html-keyboard-response","157","226628","0.0-2.0-3.0-0.0-40.0","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","158","227204","0.0-2.0-3.0-0.0-41.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","159","227719","0.0-2.0-3.0-0.0-42.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","160","228745","0.0-2.0-3.0-0.0-43.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","161","229757","0.0-2.0-3.0-0.0-44.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","162","230784","0.0-2.0-3.0-0.0-45.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","163","231812","0.0-2.0-3.0-0.0-46.0","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","164","233818","0.0-2.0-3.0-0.0-47.0","null","<div style=""font-size: 60px;"">自我</div>","null","","main","response","","100","TaskRelevant","2","false","生人","自我","../img/red_triangle.png","","生人","../img/red_triangle.png,../img/green_circle.png,../img/green_triangle.png,../img/red_triangle.png,../img/red_circle.png","{""label_type"":""生人"",""is_match"":false,""count"":24,""colorPool"":[""green"",""green"",""red"",""red"",""red"",""red"",""green"",""green"",""green"",""green"",""red"",""green"",""red"",""green"",""red"",""green"",""red"",""red"",""green"",""red"",""red"",""green"",""red"",""green""]}","j","false"
"","","","","","html-keyboard-response","165","234130","0.0-2.0-3.0-0.0-48.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","166","234736","0.0-2.0-3.0-0.0-49.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","167","235238","0.0-2.0-3.0-0.0-50.0","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","168","236243","0.0-2.0-3.0-0.0-51.0","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","169","237256","0.0-2.0-3.0-0.0-52.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","170","238282","0.0-2.0-3.0-0.0-53.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","171","239668","0.0-2.0-3.0-0.0-54.0","885","<div style=""font-size: 60px;"">生人</div>","f","","main","response","","100","TaskRelevant","2","true","生人","生人","../img/green_triangle.png","","生人","../img/red_circle.png,../img/red_circle.png,../img/green_triangle.png,../img/green_triangle.png","{""label_type"":""生人"",""is_match"":true,""count"":24,""colorPool"":[""green"",""green"",""red"",""red"",""red"",""red"",""red"",""green"",""red"",""green"",""green"",""green"",""green"",""red"",""red"",""red"",""red"",""red"",""green"",""green"",""green"",""green"",""green"",""red""]}","f","true"
"","","","","","html-keyboard-response","172","239972","0.0-2.0-3.0-0.0-55.0","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","173","240750","0.0-2.0-3.0-0.0-56.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","174","241252","0.0-2.0-3.0-0.0-57.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","175","242280","0.0-2.0-3.0-0.0-58.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","176","243291","0.0-2.0-3.0-0.0-59.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","177","244317","0.0-2.0-3.0-0.0-60.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
